account_id,npi,month,territory,district,region,specialty,payer_channel,trx_units,trx_dollars,trx_normalized,nrx,nbrx,market_trx,market_nrx,il17_competitor_a_trx,il17_competitor_b_trx,advanced_other_trx,il17_class_trx,advanced_therapy_trx,calls,call_plan,samples,speaker_attendance,new_writers,speaker_launch_active,formulary_win_active,competitor_launch_active
HCP0143,9999000143,2025-04,E-CAR-01,East District 1,East,Cardiology,Commercial,15.344477,2088.076433,15.344477,2.531839,1.797605,137.004259,25.345788,18.686163,14.681985,88.291634,48.712625,137.004259,2,3.36,7,0,0.0,0,0,0
HCP0144,9999000144,2025-04,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,57.668031,6975.525032,56.51467,9.515225,6.470353,514.893135,95.25523,70.226847,55.178237,331.82002,183.073115,514.893135,11,8.8,24,0,0.0,0,0,0
HCP0145,9999000145,2025-04,E-CAR-01,East District 1,East,Cardiology,Medicaid,41.536166,4291.516719,39.459358,6.853467,5.140101,370.858628,68.608846,50.58182,39.742859,238.997783,131.860845,370.858628,12,8.8,19,0,0.0,0,0,0
HCP0146,9999000146,2025-04,E-CAR-02,East District 2,East,Cardiology,Cash,29.224478,3682.284178,29.808967,4.822039,3.086105,260.932835,48.272575,35.588919,27.962722,168.156716,92.776119,260.932835,6,7.44,17,0,0.0,0,0,0
HCP0147,9999000147,2025-04,E-CAR-01,East District 1,East,Cardiology,Commercial,26.343368,3584.805458,26.343368,4.346656,3.086126,235.20864,43.513598,32.080368,25.206003,151.578901,83.629739,235.20864,6,6.76,24,0,0.0,0,0,0
HCP0148,9999000148,2025-04,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,37.327073,4515.082725,36.580531,6.158967,4.188098,333.277436,61.656326,45.45608,35.715491,214.778792,118.498644,333.277436,3,8.12,13,0,0.0,0,0,0
HCP0149,9999000149,2025-04,E-CAR-01,East District 1,East,Cardiology,Medicaid,46.792662,4834.617865,44.453029,7.720789,5.790592,417.791627,77.291451,56.983064,44.772408,269.243493,148.548134,417.791627,7,8.8,16,0,0.0,0,0,0
HCP0150,9999000150,2025-04,E-CAR-02,East District 2,East,Cardiology,Cash,58.032605,7312.108198,59.193257,9.57538,6.128243,518.148256,95.857427,70.670816,55.52707,333.917765,184.230491,518.148256,7,8.8,16,1,0.0,0,0,0
HCP0151,9999000151,2025-04,E-CAR-01,East District 1,East,Cardiology,Commercial,40.974314,5575.784694,40.974314,6.760762,4.800141,365.842092,67.680787,49.897609,39.205265,235.764904,130.077188,365.842092,4,8.8,9,0,0.0,0,0,0
HCP0152,9999000152,2025-04,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,30.67958,3711.002022,30.065989,5.062131,3.442249,273.924824,50.676092,37.360911,29.355002,176.529331,97.395493,273.924824,11,7.44,22,0,0.0,0,0,0
HCP0153,9999000153,2025-04,E-CAR-01,East District 1,East,Cardiology,Medicaid,43.569257,4501.575596,41.390794,7.188927,5.391696,389.011221,71.967076,53.057673,41.688171,250.69612,138.315101,389.011221,8,8.8,16,0,0.0,0,0,0
HCP0154,9999000154,2025-04,E-CAR-02,East District 2,East,Cardiology,Cash,40.269849,5074.000915,41.075246,6.644525,4.252496,359.55222,66.517161,49.039727,38.531214,231.71143,127.84079,359.55222,5,8.8,15,0,0.0,0,0,0
HCP0155,9999000155,2025-04,E-CAR-01,East District 1,East,Cardiology,Commercial,46.683173,6352.646185,46.683173,7.702724,5.468934,416.814046,77.110598,56.849731,44.667646,268.613496,148.20055,416.814046,10,8.8,24,0,0.0,0,0,0
HCP0156,9999000156,2025-04,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,59.749177,7227.260499,58.554194,9.858614,6.703858,533.474797,98.692838,72.76122,57.16953,343.79487,189.679927,533.474797,10,8.8,21,0,0.0,0,0,0
HCP0157,9999000157,2025-04,E-CAR-01,East District 1,East,Cardiology,Medicaid,16.460023,1700.649566,15.637022,2.715904,2.036928,146.96449,27.188431,20.04465,15.749368,94.710449,52.254041,146.96449,6,4.04,20,0,0.0,0,0,0
HCP0158,9999000158,2025-04,E-CAR-02,East District 2,East,Cardiology,Cash,19.162345,2414.455458,19.545592,3.161787,2.023544,171.092365,31.652088,23.335478,18.335018,110.259524,60.832841,171.092365,5,4.72,13,0,0.0,0,0,0
HCP0159,9999000159,2025-04,E-CAR-01,East District 1,East,Cardiology,Commercial,53.121231,7228.737182,53.121231,8.765003,6.223152,474.296709,87.744891,64.689855,50.827743,305.65788,168.638829,474.296709,8,8.8,13,0,0.0,0,0,0
HCP0160,9999000160,2025-04,E-CAR-02,East District 2,East,Cardiology,Medicare Part D,20.350333,2461.576302,19.943327,3.357805,2.283307,181.699404,33.61439,24.782184,19.471716,117.095171,64.604233,181.699404,5,4.72,12,1,0.0,0,0,0
HCP0161,9999000161,2025-04,E-END-01,East District 1,East,Endocrinology,Medicaid,14.942588,1323.315622,14.195459,3.063231,2.297423,147.946419,30.329016,20.993026,16.49452,95.516285,52.430134,147.946419,4,3.36,8,0,0.0,0,0,0
HCP0162,9999000162,2025-04,E-END-02,East District 2,East,Endocrinology,Cash,26.710904,2884.777624,27.245122,5.475735,3.504471,264.464395,54.215201,37.526477,29.485089,170.741925,93.72247,264.464395,4,6.76,7,0,0.0,0,0,0
HCP0163,9999000163,2025-04,E-END-01,East District 1,East,Endocrinology,Commercial,29.899377,3487.46328,29.899377,6.129372,4.351854,296.033431,60.686853,42.006001,33.004715,191.123338,104.910093,296.033431,6,7.44,9,0,0.0,0,0,0
HCP0164,9999000164,2025-04,E-END-02,East District 2,East,Endocrinology,Medicare Part D,26.633442,2761.355218,26.100773,5.459856,3.712702,263.697441,54.057975,37.417649,29.399581,170.246769,93.450672,263.697441,7,6.76,13,0,0.0,0,0,0
HCP0165,9999000165,2025-04,E-END-01,East District 1,East,Endocrinology,Medicaid,27.765287,2458.893833,26.377023,5.691884,4.268913,274.903833,56.355286,39.007793,30.64898,177.481773,97.42206,274.903833,7,6.76,13,0,0.0,0,0,0
HCP0166,9999000166,2025-04,E-END-02,East District 2,East,Endocrinology,Cash,0.0,0.0,0.0,0.0,0.0,107.244629,21.985149,21.283355,16.722636,69.238638,38.005991,107.244629,0,2.68,0,0,0.0,0,0,0
HCP0167,9999000167,2025-04,E-END-01,East District 1,East,Endocrinology,Commercial,13.007192,1517.158818,13.007192,2.666474,1.893197,128.784075,26.400735,18.273963,14.358114,83.144806,45.639269,128.784075,4,3.36,9,0,0.0,0,0,0
HCP0168,9999000168,2025-04,E-END-02,East District 2,East,Endocrinology,Medicare Part D,27.289003,2829.323779,26.743222,5.594246,3.804087,270.188145,55.388569,38.338655,30.123229,174.437258,95.750887,270.188145,6,6.76,12,0,0.0,0,0,0
HCP0169,9999000169,2025-04,E-END-01,East District 1,East,Endocrinology,Medicaid,19.097352,1691.261479,18.142484,3.914957,2.936218,189.082691,38.761952,26.830104,21.080796,122.074439,67.008252,189.082691,3,4.72,9,0,0.0,0,0,0
HCP0170,9999000170,2025-04,E-END-02,East District 2,East,Endocrinology,Cash,35.606473,3845.499136,36.318603,7.299327,4.671569,352.539341,72.270565,50.023972,39.304549,227.604347,124.934994,352.539341,10,8.12,26,0,0.0,0,0,0
HCP0171,9999000171,2025-04,E-END-01,East District 1,East,Endocrinology,Commercial,25.934668,3025.019682,25.934668,5.316607,3.774791,256.778892,52.639673,36.435934,28.628234,165.780056,90.998836,256.778892,8,6.08,17,1,0.0,0,0,0
HCP0172,9999000172,2025-04,E-END-02,East District 2,East,Endocrinology,Medicare Part D,17.089036,1771.791218,16.747255,3.503252,2.382212,169.198373,34.685666,24.008596,18.863897,109.236844,59.961529,169.198373,3,4.04,10,0,0.0,0,0,0
HCP0173,9999000173,2025-04,E-END-01,East District 1,East,Endocrinology,Medicaid,22.388551,1982.730067,21.269123,4.589653,3.44224,221.668821,45.442108,31.45395,24.713818,143.112502,78.556319,221.668821,9,5.4,18,0,0.0,0,0,0
HCP0174,9999000174,2025-04,E-END-02,East District 2,East,Endocrinology,Cash,34.689654,3746.482619,35.383447,7.111379,4.551283,343.46192,70.409694,48.735921,38.292509,221.743836,121.718084,343.46192,6,8.12,10,0,0.0,0,0,0
HCP0175,9999000175,2025-04,E-END-01,East District 1,East,Endocrinology,Commercial,22.623854,2638.846335,22.623854,4.63789,3.292902,223.998555,45.919704,31.78453,24.97356,144.616611,79.381944,223.998555,5,5.4,15,0,0.0,0,0,0
HCP0176,9999000176,2025-04,E-END-02,East District 2,East,Endocrinology,Medicare Part D,17.357996,1799.677022,17.010836,3.558389,2.419705,171.861346,35.231576,24.386462,19.160791,110.956097,60.905249,171.861346,4,4.04,7,0,0.0,0,0,0
HCP0177,9999000177,2025-04,E-END-01,East District 1,East,Endocrinology,Medicaid,32.699986,2895.910737,31.064986,6.703497,5.027623,323.762236,66.371258,45.940612,36.096195,209.025443,114.736793,323.762236,7,8.12,18,0,0.0,0,0,0
HCP0178,9999000178,2025-04,E-END-02,East District 2,East,Endocrinology,Cash,39.31135,4245.625853,40.097578,8.058827,5.157649,389.221292,79.790365,55.228999,43.394214,251.286729,137.934563,389.221292,8,8.12,13,0,0.0,0,0,0
HCP0179,9999000179,2025-04,E-END-01,East District 1,East,Endocrinology,Commercial,32.668127,3810.41034,32.668127,6.696966,4.754846,323.446802,66.306595,45.895853,36.061027,208.821795,114.625007,323.446802,8,7.44,21,0,0.0,0,0,0
HCP0180,9999000180,2025-04,E-END-02,East District 2,East,Endocrinology,Medicare Part D,57.455828,5957.020269,56.306712,11.778445,8.009342,568.869586,116.618265,80.720399,63.42317,367.270189,201.599397,568.869586,10,8.8,23,0,0.0,0,0,0
HCP0181,9999000181,2025-04,W-PCP-01,West District 1,West,Primary Care,Cash,8.435489,742.323063,8.604199,1.98234,1.268698,98.087085,22.069594,13.801122,10.843739,65.006735,33.08035,98.087085,1,2.68,2,0,0.0,0,0,0
HCP0182,9999000182,2025-04,W-PCP-02,West District 2,West,Primary Care,Commercial,15.178203,1442.536457,15.178203,3.566878,2.532483,176.490737,39.710416,24.832731,19.511432,116.968371,59.522366,176.490737,1,3.36,3,0,0.0,0,0,0
HCP0183,9999000183,2025-04,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,0.0,0.0,0.0,0.0,0.0,345.441546,77.724348,65.241039,51.260816,228.939691,116.501855,345.441546,6,7.44,16,0,0.0,0,0,0
HCP0184,9999000184,2025-04,W-PCP-02,West District 2,West,Primary Care,Medicaid,9.82864,709.23467,9.337208,2.30973,1.732298,114.286513,25.714465,16.080426,12.634621,75.742826,38.543687,114.286513,3,2.68,6,0,0.0,0,0,0
HCP0185,9999000185,2025-04,W-PCP-01,West District 1,West,Primary Care,Cash,21.345653,1878.41746,21.772566,5.016228,3.210386,248.205267,55.846185,34.923162,27.439628,164.496824,83.708443,248.205267,5,5.4,6,0,0.0,0,0,0
HCP0186,9999000186,2025-04,W-PCP-02,West District 2,West,Primary Care,Commercial,20.060855,1906.583629,20.060855,4.714301,3.347154,233.265753,52.484794,32.821132,25.788032,154.595734,78.670019,233.265753,3,4.72,5,0,0.0,0,0,0
HCP0187,9999000187,2025-04,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,0.0,0.0,0.0,0.0,0.0,87.300384,19.642587,16.48779,12.954692,57.857902,29.442482,87.300384,2,2.68,1,0,0.0,0,0,0
HCP0188,9999000188,2025-04,W-PCP-02,West District 2,West,Primary Care,Medicaid,21.506448,1551.905281,20.431126,5.054015,3.790511,250.074976,56.26687,35.186236,27.646328,165.735964,84.339012,250.074976,5,5.4,9,0,0.0,0,0,0
HCP0189,9999000189,2025-04,W-PCP-01,West District 1,West,Primary Care,Cash,19.035734,1675.144583,19.416449,4.473397,2.862974,221.345743,49.802792,31.143954,24.470249,146.695806,74.649937,221.345743,4,4.04,8,0,0.0,0,0,0
HCP0190,9999000190,2025-04,W-PCP-02,West District 2,West,Primary Care,Commercial,19.705278,1872.789627,19.705278,4.63074,3.287826,229.13114,51.554507,32.23938,25.330942,151.85554,77.2756,229.13114,7,4.72,15,0,0.0,0,0,0
HCP0191,9999000191,2025-04,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,13.818529,1167.389315,13.542158,3.247354,2.208201,160.680568,36.153128,22.608197,17.763583,106.490259,54.190309,160.680568,4,3.36,5,0,0.0,0,0,0
HCP0192,9999000192,2025-04,W-PCP-02,West District 2,West,Primary Care,Medicaid,19.463893,1404.514531,18.490699,4.574015,3.430511,226.324339,50.922976,31.844456,25.020644,149.995346,76.328993,226.324339,6,4.72,12,0,0.0,0,0,0
HCP0193,9999000193,2025-04,W-PCP-01,West District 1,West,Primary Care,Cash,15.551616,1368.542206,15.862648,3.65463,2.338963,180.832744,40.687367,25.443663,19.99145,119.846015,60.986729,180.832744,1,3.36,1,0,0.0,0,0,0
HCP0194,9999000194,2025-04,W-PCP-02,West District 2,West,Primary Care,Commercial,16.326139,1551.636275,16.326139,3.836643,2.724016,189.838828,42.713736,26.710844,20.987092,125.814753,64.024075,189.838828,2,4.04,1,0,0.0,0,0,0
HCP0195,9999000195,2025-04,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,24.754405,2091.252098,24.259316,5.817285,3.955754,287.841913,64.764431,40.500147,31.821544,190.765817,97.076096,287.841913,12,6.08,36,0,0.0,0,0,0
HCP0196,9999000196,2025-04,W-PCP-02,West District 2,West,Primary Care,Medicaid,11.035603,796.329138,10.483823,2.593367,1.945025,128.320969,28.872218,18.055113,14.18616,85.044093,43.276876,128.320969,2,2.68,4,0,0.0,0,0,0
HCP0197,9999000197,2025-04,W-PCP-01,West District 1,West,Primary Care,Cash,7.441051,654.81247,7.589872,1.748647,1.119134,86.523847,19.467865,12.174143,9.565398,57.343255,29.180592,86.523847,3,2.68,7,1,0.0,0,0,0
HCP0198,9999000198,2025-04,W-PCP-02,West District 2,West,Primary Care,Commercial,24.012417,2282.140135,24.012417,5.642918,4.006472,279.214154,62.823185,39.286198,30.867727,185.047812,94.166342,279.214154,6,5.4,10,0,0.0,0,0,0
HCP0199,9999000199,2025-04,W-PCP-01,West District 1,West,Primary Care,Medicare Part D,19.471394,1644.943393,19.081966,4.575778,3.111529,226.411562,50.942601,31.856728,25.030287,150.053153,76.358409,226.411562,6,4.72,17,0,0.0,0,0,0
HCP0200,9999000200,2025-04,W-PCP-02,West District 2,West,Primary Care,Medicaid,29.913412,2158.551785,28.417741,7.029652,5.272239,347.830368,78.261833,48.940688,38.453397,230.522871,117.307497,347.830368,4,7.44,11,0,0.0,0,0,0
HCP0201,9999000201,2025-04,W-CAR-01,West District 1,West,Cardiology,Cash,22.999575,2897.946406,23.459566,3.79493,2.428755,205.353345,37.990369,28.008371,22.006577,132.338822,73.014523,205.353345,2,5.4,3,0,0.0,0,0,0
HCP0202,9999000202,2025-04,W-CAR-02,West District 2,West,Cardiology,Commercial,29.683656,4039.35189,29.683656,4.897803,3.47744,265.032642,49.031039,36.148096,28.402076,170.798814,94.233828,265.032642,10,7.44,14,0,0.0,0,0,0
HCP0203,9999000203,2025-04,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,22.413363,2711.120435,21.965096,3.698205,2.514779,200.119315,37.022073,27.294496,21.445675,128.965781,71.153534,200.119315,2,5.4,2,0,0.0,0,0,0
HCP0204,9999000204,2025-04,W-CAR-02,West District 2,West,Cardiology,Medicaid,17.553701,1813.648388,16.676016,2.896361,2.17227,156.729473,28.994953,21.376507,16.795827,101.003438,55.726035,156.729473,2,4.04,3,0,0.0,0,0,0
HCP0205,9999000205,2025-04,W-CAR-01,West District 1,West,Cardiology,Cash,26.891825,3388.369974,27.429662,4.437151,2.839777,240.105581,44.419533,32.748267,25.730781,154.734708,85.370873,240.105581,2,6.08,6,0,0.0,0,0,0
HCP0206,9999000206,2025-04,W-CAR-02,West District 2,West,Cardiology,Commercial,59.24973,8062.703247,59.24973,9.776205,6.941106,529.015445,97.867857,72.153004,56.691646,340.921065,188.09438,529.015445,4,8.8,9,0,0.0,0,0,0
HCP0207,9999000207,2025-04,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,35.771201,4326.884453,35.055777,5.902248,4.013529,319.385721,59.086359,43.561373,34.226793,205.826354,113.559367,319.385721,3,8.12,10,0,0.0,0,0,0
HCP0208,9999000208,2025-04,W-CAR-02,West District 2,West,Cardiology,Medicaid,36.901551,3812.668237,35.056473,6.088756,4.566567,329.478133,60.953455,44.937889,35.308341,212.330352,117.147781,329.478133,6,8.12,11,0,0.0,0,0,0
HCP0209,9999000209,2025-04,W-CAR-01,West District 1,West,Cardiology,Cash,15.365496,1936.052488,15.672806,2.535307,1.622596,137.191928,25.380507,18.711759,14.702097,88.412576,48.779352,137.191928,5,3.36,6,0,0.0,0,0,0
HCP0210,9999000210,2025-04,W-CAR-02,West District 2,West,Cardiology,Commercial,24.482741,3331.611377,24.482741,4.039652,2.868153,218.595901,40.440242,29.814538,23.425708,140.872914,77.722987,218.595901,5,6.08,12,0,0.0,0,0,0
HCP0211,9999000211,2025-04,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,20.519236,2482.006741,20.108851,3.385674,2.302258,183.207461,33.89338,24.987869,19.633326,118.06703,65.140431,183.207461,8,4.72,22,0,0.0,0,0,0
HCP0212,9999000212,2025-04,W-CAR-02,West District 2,West,Cardiology,Medicaid,36.251003,3745.453642,34.438453,5.981416,4.486062,323.66967,59.878889,44.145666,34.68588,208.587121,115.082549,323.66967,11,8.12,23,0,0.0,0,0,0
HCP0213,9999000213,2025-04,W-CAR-01,West District 1,West,Cardiology,Cash,34.909544,4398.60249,35.607734,5.760075,3.686448,311.692353,57.663085,42.512066,33.402338,200.868405,110.823948,311.692353,9,8.12,14,1,0.0,0,0,0
HCP0214,9999000214,2025-04,W-CAR-02,West District 2,West,Cardiology,Commercial,50.892732,6925.48291,50.892732,8.397301,5.962084,454.39939,84.063887,61.976038,48.695458,292.835162,161.564228,454.39939,10,8.8,21,0,0.0,0,0,0
HCP0215,9999000215,2025-04,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,17.578257,2126.265913,17.226691,2.900412,1.97228,156.948719,29.035513,21.40641,16.819322,101.14473,55.803989,156.948719,1,4.04,2,0,0.0,0,0,0
HCP0216,9999000216,2025-04,W-CAR-02,West District 2,West,Cardiology,Medicaid,27.164288,2806.614267,25.806074,4.482108,3.361581,242.538288,44.869583,33.080067,25.991481,156.302452,86.235836,242.538288,9,6.76,25,0,0.0,0,0,0
HCP0217,9999000217,2025-04,W-CAR-01,West District 1,West,Cardiology,Cash,29.313156,3693.457652,29.899419,4.836671,3.095469,261.724607,48.419052,35.69691,28.047572,168.666969,93.057638,261.724607,6,7.44,9,0,0.0,0,0,0
HCP0218,9999000218,2025-04,W-CAR-02,West District 2,West,Cardiology,Commercial,64.667157,8799.906775,64.667157,10.670081,7.575757,577.385334,106.816287,78.750227,61.875179,372.092771,205.292563,577.385334,6,8.8,16,0,0.0,0,0,0
HCP0219,9999000219,2025-04,W-CAR-01,West District 1,West,Cardiology,Medicare Part D,31.634032,3826.452564,31.001352,5.219615,3.549338,282.446718,52.252643,38.523222,30.268246,182.021218,100.4255,282.446718,9,7.44,18,0,0.0,0,0,0
HCP0220,9999000220,2025-04,W-CAR-02,West District 2,West,Cardiology,Medicaid,46.378683,4791.845576,44.059749,7.652483,5.739362,414.095387,76.607647,56.47893,44.376302,266.861472,147.233915,414.095387,10,8.8,31,0,0.0,0,0,0
HCP0221,9999000221,2025-04,W-END-01,West District 1,West,Endocrinology,Cash,27.733299,2995.196268,28.287965,5.685326,3.638609,274.587116,56.290359,38.962852,30.613669,177.277296,97.30982,274.587116,8,6.76,20,0,0.0,0,0,0
HCP0222,9999000222,2025-04,W-END-02,West District 2,West,Endocrinology,Commercial,27.532089,3211.342845,27.532089,5.644078,4.007296,272.59494,55.881963,38.68017,30.391562,175.991119,96.603821,272.59494,10,6.76,25,0,0.0,0,0,0
HCP0223,9999000223,2025-04,W-END-01,West District 1,West,Endocrinology,Medicare Part D,13.356878,1384.841064,13.08974,2.73816,1.861949,132.246312,27.110494,18.765241,14.744118,85.380075,46.866237,132.246312,2,3.36,7,0,0.0,0,0,0
HCP0224,9999000224,2025-04,W-END-02,West District 2,West,Endocrinology,Medicaid,15.981968,1415.363117,15.18287,3.276304,2.457228,158.23731,32.438649,22.453264,17.64185,102.160228,56.077082,158.23731,5,3.36,11,1,0.0,0,0,0
HCP0225,9999000225,2025-04,W-END-01,West District 1,West,Endocrinology,Cash,21.859908,2360.870051,22.297106,4.481281,2.86802,216.434731,44.36912,30.711253,24.13027,139.7333,76.701431,216.434731,4,5.4,6,0,0.0,0,0,0
HCP0226,9999000226,2025-04,W-END-02,West District 2,West,Endocrinology,Commercial,37.201331,4339.1633,37.201331,7.626273,5.414654,368.330014,75.507653,52.264607,41.065049,237.799027,130.530987,368.330014,9,8.12,24,1,0.0,0,0,0
HCP0227,9999000227,2025-04,W-END-01,West District 1,West,Endocrinology,Medicare Part D,27.887994,2891.427247,27.330234,5.717039,3.887586,276.118756,56.604345,39.180186,30.784432,178.266144,97.852612,276.118756,7,6.76,18,0,0.0,0,0,0
HCP0228,9999000228,2025-04,W-END-02,West District 2,West,Endocrinology,Medicaid,21.933361,1942.418454,20.836693,4.496339,3.372254,217.16199,44.518208,30.814448,24.211352,140.202829,76.959161,217.16199,5,5.4,9,0,0.0,0,0,0
HCP0229,9999000229,2025-04,W-END-01,West District 1,West,Endocrinology,Cash,30.918419,3339.189271,31.536788,6.338276,4.056497,306.122962,62.755207,43.437667,34.129595,197.637281,108.485681,306.122962,6,7.44,12,0,0.0,0,0,0
HCP0230,9999000230,2025-04,W-END-02,West District 2,West,Endocrinology,Commercial,36.610338,4270.229801,36.610338,7.505119,5.328635,362.478592,74.308111,51.434313,40.412675,234.021266,128.457326,362.478592,4,8.12,9,0,0.0,0,0,0
HCP0231,9999000231,2025-04,W-END-01,West District 1,West,Endocrinology,Medicare Part D,24.495169,2539.659124,24.005266,5.02151,3.414627,242.526426,49.717917,34.413564,27.039229,156.578464,85.947962,242.526426,3,6.08,13,0,0.0,0,0,0
HCP0232,9999000232,2025-04,W-END-02,West District 2,West,Endocrinology,Medicaid,0.0,0.0,0.0,0.0,0.0,263.346889,53.986112,52.262807,41.063634,170.020448,93.326441,263.346889,4,6.08,10,1,0.0,0,0,0
HCP0233,9999000233,2025-04,W-END-01,West District 1,West,Endocrinology,Cash,30.470603,3290.825075,31.080015,6.246474,3.997743,301.689135,61.846272,42.808524,33.635269,194.774739,106.914396,301.689135,6,7.44,9,1,0.0,0,0,0
